sum_time_second,sum_time_minute,sum_time_hour
288.55,5.0,0.08
297.619,5.0,0.08
138.336,2.0,0.04
180.717,3.0,0.05
5216.633,87.0,1.45
2647.714,44.0,0.74
490.757,8.0,0.14
270.023,5.0,0.08
334.378,6.0,0.09
698.036,12.0,0.19
111.219,2.0,0.03
833.478,14.0,0.23
626.403,10.0,0.17
78743.357,1312.0,21.87
257.607,4.0,0.07
321.533,5.0,0.09
8388.885,140.0,2.33
210.605,4.0,0.06
257.097,4.0,0.07
60.388,1.0,0.02
222.482,4.0,0.06
170.229,3.0,0.05
273.703,5.0,0.08
146.527,2.0,0.04
341.706,6.0,0.09
457.637,8.0,0.13
131.616,2.0,0.04
415.799,7.0,0.12
510.581,9.0,0.14
289.39,5.0,0.08
2957.251,49.0,0.82
413.46,7.0,0.11
1720.801,29.0,0.48
452.039,8.0,0.13
161.513,3.0,0.04
234.456,4.0,0.07
1354.763,23.0,0.38
912.255,15.0,0.25
17070.559,285.0,4.74
15537.556,259.0,4.32
760.05,13.0,0.21
780.638,13.0,0.22
160.589,3.0,0.04
940.058,16.0,0.26
149.227,2.0,0.04
166.065,3.0,0.05
230.38,4.0,0.06
55.48,1.0,0.02
453.174,8.0,0.13
192.303,3.0,0.05
193.216,3.0,0.05
225.83,4.0,0.06
320.516,5.0,0.09
79.131,1.0,0.02
8088.129,135.0,2.25
104.923,2.0,0.03
111.636,2.0,0.03
787.991,13.0,0.22
426.823,7.0,0.12
2203.456,37.0,0.61
94.917,2.0,0.03
76.913,1.0,0.02
3983.098,66.0,1.11
262.774,4.0,0.07
195.224,3.0,0.05
1910.056,32.0,0.53
2332.032,39.0,0.65
248.379,4.0,0.07
519.921,9.0,0.14
2507.832,42.0,0.7
1047.691,17.0,0.29
1829.926,30.0,0.51
240.4,4.0,0.07
613.616,10.0,0.17
9846.91,164.0,2.74
599.2,10.0,0.17
452.762,8.0,0.13
198.943,3.0,0.06
204.01,3.0,0.06
274.38,5.0,0.08
1139.737,19.0,0.32
4389.542,73.0,1.22
2377.53,40.0,0.66
83704.861,1395.0,23.25
657.211,11.0,0.18
73696.1,1228.0,20.47
702.366,12.0,0.2
1289.854,21.0,0.36
1574.903,26.0,0.44
107.812,2.0,0.03
3669.158,61.0,1.02
177.013,3.0,0.05
234.277,4.0,0.07
342.713,6.0,0.1
14395.124,240.0,4.0
4710.985,79.0,1.31
3279.926,55.0,0.91
390.262,7.0,0.11
3143.397,52.0,0.87
579.21,10.0,0.16
383.642,6.0,0.11
416.27,7.0,0.12
1672.007,28.0,0.46
304.655,5.0,0.08
118.823,2.0,0.03
112.614,2.0,0.03
258.973,4.0,0.07
2179.548,36.0,0.61
201.336,3.0,0.06
556.117,9.0,0.15
685.295,11.0,0.19
12873.732,215.0,3.58
267.291,4.0,0.07
1176.975,20.0,0.33
3123.717,52.0,0.87
1014.71,17.0,0.28
350.111,6.0,0.1
130.176,2.0,0.04
365.914,6.0,0.1
213.113,4.0,0.06
2959.125,49.0,0.82
784.224,13.0,0.22
116.977,2.0,0.03
1182.746,20.0,0.33
165.085,3.0,0.05
61629.387,1027.0,17.12
293.028,5.0,0.08
4914.908,82.0,1.37
722.329,12.0,0.2
264.408,4.0,0.07
3526.984,59.0,0.98
718.892,12.0,0.2
154.15,3.0,0.04
7757.781,129.0,2.15
1380.757,23.0,0.38
262.901,4.0,0.07
2022.179,34.0,0.56
640.141,11.0,0.18
306.671,5.0,0.09
78546.768,1309.0,21.82
176.924,3.0,0.05
172.051,3.0,0.05
581.219,10.0,0.16
95.877,2.0,0.03
0.0,0.0,0.0
950.597,16.0,0.26
82498.037,1375.0,22.92
422.713,7.0,0.12
98.68,2.0,0.03
1110.636,19.0,0.31
577.645,10.0,0.16
1652.581,28.0,0.46
6015.4,100.0,1.67
286.367,5.0,0.08
124.829,2.0,0.03
272.417,5.0,0.08
147.762,2.0,0.04
949.245,16.0,0.26
536.684,9.0,0.15
69918.0,1165.0,19.42
303.29,5.0,0.08
442.313,7.0,0.12
145.69,2.0,0.04
61943.454,1032.0,17.21
2780.452,46.0,0.77
2233.835,37.0,0.62
983.8,16.0,0.27
2840.28,47.0,0.79
842.853,14.0,0.23
1733.65,29.0,0.48
470.607,8.0,0.13
97.24,2.0,0.03
1376.831,23.0,0.38
250.505,4.0,0.07
2299.168,38.0,0.64
131.358,2.0,0.04
88.986,1.0,0.02
924.095,15.0,0.26
19985.272,333.0,5.55
5680.761,95.0,1.58
1137.733,19.0,0.32
1292.993,22.0,0.36
49914.295,832.0,13.87
267.216,4.0,0.07
35599.414,593.0,9.89
158.838,3.0,0.04
161.326,3.0,0.04
1343.899,22.0,0.37
181.992,3.0,0.05
1514.489,25.0,0.42
1296.927,22.0,0.36
650.133,11.0,0.18
16592.996,277.0,4.61
45.755,1.0,0.01
16526.919,275.0,4.59
309.888,5.0,0.09
2087.5,35.0,0.58
0.0,0.0,0.0
7918.294,132.0,2.2
234.782,4.0,0.07
42.773,1.0,0.01
283.73,5.0,0.08
172.805,3.0,0.05
40865.734,681.0,11.35
283.938,5.0,0.08
274.947,5.0,0.08
1813.212,30.0,0.5
652.66,11.0,0.18
600.551,10.0,0.17
203.759,3.0,0.06
237.98,4.0,0.07
166.566,3.0,0.05
381.911,6.0,0.11
161.287,3.0,0.04
114.16,2.0,0.03
204.612,3.0,0.06
981.849,16.0,0.27
5473.322,91.0,1.52
346.467,6.0,0.1
854.664,14.0,0.24
2563.028,43.0,0.71
126.692,2.0,0.04
1545.679,26.0,0.43
707.37,12.0,0.2
3831.365,64.0,1.06
391.085,7.0,0.11
1311.261,22.0,0.36
3328.773,55.0,0.92
130.8,2.0,0.04
645.792,11.0,0.18
332.21,6.0,0.09
126.662,2.0,0.04
350.616,6.0,0.1
189.876,3.0,0.05
100.372,2.0,0.03
7096.509,118.0,1.97
84.871,1.0,0.02
199.776,3.0,0.06
303.54,5.0,0.08
1162.226,19.0,0.32
301.827,5.0,0.08
0.0,0.0,0.0
1930.384,32.0,0.54
400.624,7.0,0.11
507.334,8.0,0.14
192.437,3.0,0.05
169.34,3.0,0.05
154.817,3.0,0.04
529.409,9.0,0.15
280.938,5.0,0.08
280.05,5.0,0.08
81446.343,1357.0,22.62
321.122,5.0,0.09
971.605,16.0,0.27
182.987,3.0,0.05
179.021,3.0,0.05
237.345,4.0,0.07
118.93,2.0,0.03
324.159,5.0,0.09
517.066,9.0,0.14
3656.097,61.0,1.02
182.913,3.0,0.05
608.335,10.0,0.17
35987.588,600.0,10.0
178.328,3.0,0.05
329.977,5.0,0.09
658.516,11.0,0.18
222.921,4.0,0.06
226.533,4.0,0.06
205.071,3.0,0.06
212.782,4.0,0.06
886.646,15.0,0.25
3308.862,55.0,0.92
396.672,7.0,0.11
153.559,3.0,0.04
3528.556,59.0,0.98
288.879,5.0,0.08
106.838,2.0,0.03
326.856,5.0,0.09
268.362,4.0,0.07
84809.884,1413.0,23.56
1196.845,20.0,0.33
48796.134,813.0,13.55
25519.494,425.0,7.09
381.736,6.0,0.11
391.263,7.0,0.11
208.152,3.0,0.06
292.281,5.0,0.08
163.567,3.0,0.05
1285.378,21.0,0.36
1086.547,18.0,0.3
263.31,4.0,0.07
383.705,6.0,0.11
38718.713,645.0,10.76
760.249,13.0,0.21
1404.475,23.0,0.39
0.0,0.0,0.0
2462.75,41.0,0.68
533.455,9.0,0.15
940.46,16.0,0.26
62120.242,1035.0,17.26
147.614,2.0,0.04
552.992,9.0,0.15
177.017,3.0,0.05
1710.636,29.0,0.48
294.734,5.0,0.08
364.838,6.0,0.1
2373.196,40.0,0.66
213.552,4.0,0.06
53787.89,896.0,14.94
57456.015,958.0,15.96
83.442,1.0,0.02
914.726,15.0,0.25
1100.121,18.0,0.31
68.681,1.0,0.02
256.358,4.0,0.07
4278.387,71.0,1.19
738.825,12.0,0.21
480.573,8.0,0.13
933.119,16.0,0.26
65733.311,1096.0,18.26
826.032,14.0,0.23
192.885,3.0,0.05
84.111,1.0,0.02
147.771,2.0,0.04
2108.558,35.0,0.59
158.959,3.0,0.04
288.216,5.0,0.08
124.049,2.0,0.03
352.126,6.0,0.1
2546.46,42.0,0.71
332.455,6.0,0.09
191.443,3.0,0.05
275.682,5.0,0.08
84620.282,1410.0,23.51
0.0,0.0,0.0
1120.118,19.0,0.31
1285.082,21.0,0.36
423.138,7.0,0.12
554.576,9.0,0.15
3543.7,59.0,0.98
512.789,9.0,0.14
210.475,4.0,0.06
440.729,7.0,0.12
478.06,8.0,0.13
188.393,3.0,0.05
501.522,8.0,0.14
14867.052,248.0,4.13
174.786,3.0,0.05
200.646,3.0,0.06
98.612,2.0,0.03
375.608,6.0,0.1
1258.346,21.0,0.35
175.708,3.0,0.05
371.627,6.0,0.1
1396.154,23.0,0.39
70850.841,1181.0,19.68
183.268,3.0,0.05
238.11,4.0,0.07
660.497,11.0,0.18
399.851,7.0,0.11
5194.844,87.0,1.44
154.596,3.0,0.04
11397.727,190.0,3.17
0.0,0.0,0.0
1703.311,28.0,0.47
60981.384,1016.0,16.94
437.08,7.0,0.12
698.135,12.0,0.19
0.0,0.0,0.0
2545.937,42.0,0.71
1708.314,28.0,0.47
201.949,3.0,0.06
937.254,16.0,0.26
369.396,6.0,0.1
522.942,9.0,0.15
73480.044,1225.0,20.41
3515.992,59.0,0.98
1808.085,30.0,0.5
151.384,3.0,0.04
126.939,2.0,0.04
1133.091,19.0,0.31
22981.671,383.0,6.38
165.057,3.0,0.05
275.063,5.0,0.08
35495.086,592.0,9.86
736.329,12.0,0.2
168.758,3.0,0.05
80799.196,1347.0,22.44
347.183,6.0,0.1
519.889,9.0,0.14
71.358,1.0,0.02
93.597,2.0,0.03
241.586,4.0,0.07
1742.449,29.0,0.48
7571.603,126.0,2.1
826.131,14.0,0.23
1562.201,26.0,0.43
4220.269,70.0,1.17
2162.841,36.0,0.6
194.615,3.0,0.05
1149.125,19.0,0.32
419.263,7.0,0.12
1132.77,19.0,0.31
950.641,16.0,0.26
2758.92,46.0,0.77
26390.411,440.0,7.33
5371.093,90.0,1.49
3551.504,59.0,0.99
17006.084,283.0,4.72
588.511,10.0,0.16
119.972,2.0,0.03
284.606,5.0,0.08
204.86,3.0,0.06
115.057,2.0,0.03
318.264,5.0,0.09
525.685,9.0,0.15
86312.917,1439.0,23.98
363.461,6.0,0.1
4283.659,71.0,1.19
162.508,3.0,0.05
979.791,16.0,0.27
188.256,3.0,0.05
7266.184,121.0,2.02
6496.827,108.0,1.8
177.098,3.0,0.05
783.155,13.0,0.22
470.931,8.0,0.13
201.414,3.0,0.06
1210.705,20.0,0.34
134.783,2.0,0.04
3210.582,54.0,0.89
272.586,5.0,0.08
162.887,3.0,0.05
760.593,13.0,0.21
249.452,4.0,0.07
719.768,12.0,0.2
193.935,3.0,0.05
1055.226,18.0,0.29
310.035,5.0,0.09
0.0,0.0,0.0
301.242,5.0,0.08
489.004,8.0,0.14
410.949,7.0,0.11
102.377,2.0,0.03
498.745,8.0,0.14
332.77,6.0,0.09
123.105,2.0,0.03
3651.02,61.0,1.01
898.94,15.0,0.25
681.649,11.0,0.19
43356.686,723.0,12.04
143.774,2.0,0.04
810.664,14.0,0.23
8049.052,134.0,2.24
242.619,4.0,0.07
327.364,5.0,0.09
310.959,5.0,0.09
925.102,15.0,0.26
138.731,2.0,0.04
107.768,2.0,0.03
923.838,15.0,0.26
72378.824,1206.0,20.11
3187.532,53.0,0.89
601.784,10.0,0.17
41.827,1.0,0.01
155.079,3.0,0.04
149.595,2.0,0.04
819.164,14.0,0.23
760.11,13.0,0.21
39808.593,663.0,11.06
396.694,7.0,0.11
111.656,2.0,0.03
207.203,3.0,0.06
1045.328,17.0,0.29
1081.575,18.0,0.3
178.061,3.0,0.05
270.734,5.0,0.08
520.384,9.0,0.14
1108.557,18.0,0.31
1556.306,26.0,0.43
85010.771,1417.0,23.61
38.915,1.0,0.01
65.607,1.0,0.02
206.749,3.0,0.06
271.821,5.0,0.08
1701.711,28.0,0.47
31297.063,522.0,8.69
965.137,16.0,0.27
464.23,8.0,0.13
167.762,3.0,0.05
220.716,4.0,0.06
97.004,2.0,0.03
7608.912,127.0,2.11
242.503,4.0,0.07
274.342,5.0,0.08
443.454,7.0,0.12
211.994,4.0,0.06
13128.198,219.0,3.65
1429.273,24.0,0.4
373.444,6.0,0.1
455.333,8.0,0.13
740.287,12.0,0.21
1726.808,29.0,0.48
30741.637,512.0,8.54
326.084,5.0,0.09
619.563,10.0,0.17
265.79,4.0,0.07
404.062,7.0,0.11
32.094,1.0,0.01
2330.542,39.0,0.65
3959.226,66.0,1.1
303.832,5.0,0.08
476.305,8.0,0.13
3383.89,56.0,0.94
312.608,5.0,0.09
2673.063,45.0,0.74
504.626,8.0,0.14
105.892,2.0,0.03
163.086,3.0,0.05
3896.775,65.0,1.08
1900.734,32.0,0.53
557.984,9.0,0.15
369.933,6.0,0.1
89.938,1.0,0.02
7698.746,128.0,2.14
182.09,3.0,0.05
1253.261,21.0,0.35
130.671,2.0,0.04
78642.817,1311.0,21.85
221.42,4.0,0.06
2382.989,40.0,0.66
186.344,3.0,0.05
74.47,1.0,0.02
995.824,17.0,0.28
90.409,2.0,0.03
22047.966,367.0,6.12
5334.575,89.0,1.48
2389.214,40.0,0.66
258.419,4.0,0.07
434.202,7.0,0.12
1298.785,22.0,0.36
857.69,14.0,0.24
156.249,3.0,0.04
3335.337,56.0,0.93
755.981,13.0,0.21
1866.305,31.0,0.52
2136.114,36.0,0.59
225.66,4.0,0.06
404.231,7.0,0.11
0.0,0.0,0.0
261.943,4.0,0.07
146.861,2.0,0.04
2706.354,45.0,0.75
1015.632,17.0,0.28
0.0,0.0,0.0
734.232,12.0,0.2
178.78,3.0,0.05
438.864,7.0,0.12
1228.436,20.0,0.34
519.017,9.0,0.14
35895.361,598.0,9.97
1111.869,19.0,0.31
309.104,5.0,0.09
0.0,0.0,0.0
162.653,3.0,0.05
251.234,4.0,0.07
426.046,7.0,0.12
1292.608,22.0,0.36
390.706,7.0,0.11
160.023,3.0,0.04
331.91,6.0,0.09
5459.355,91.0,1.52
73415.627,1224.0,20.39
3541.573,59.0,0.98
377.672,6.0,0.1
833.713,14.0,0.23
259.284,4.0,0.07
235.472,4.0,0.07
267.314,4.0,0.07
88.71,1.0,0.02
399.955,7.0,0.11
522.179,9.0,0.15
423.338,7.0,0.12
606.699,10.0,0.17
318.342,5.0,0.09
635.084,11.0,0.18
324.311,5.0,0.09
66477.463,1108.0,18.47
84544.777,1409.0,23.48
350.531,6.0,0.1
1549.387,26.0,0.43
1050.276,18.0,0.29
374.3,6.0,0.1
0.0,0.0,0.0
149.588,2.0,0.04
265.862,4.0,0.07
979.732,16.0,0.27
338.299,6.0,0.09
84455.772,1408.0,23.46
20142.79,336.0,5.6
331.46,6.0,0.09
85.344,1.0,0.02
259.065,4.0,0.07
0.0,0.0,0.0
1316.553,22.0,0.37
466.031,8.0,0.13
1508.362,25.0,0.42
153.016,3.0,0.04
346.792,6.0,0.1
1743.298,29.0,0.48
4225.981,70.0,1.17
337.604,6.0,0.09
217.267,4.0,0.06
338.317,6.0,0.09
156.595,3.0,0.04
172.468,3.0,0.05
122.931,2.0,0.03
143.78,2.0,0.04
2543.818,42.0,0.71
353.899,6.0,0.1
133.444,2.0,0.04
924.357,15.0,0.26
313.816,5.0,0.09
3657.617,61.0,1.02
1923.492,32.0,0.53
494.298,8.0,0.14
831.398,14.0,0.23
3170.212,53.0,0.88
1438.396,24.0,0.4
997.995,17.0,0.28
488.078,8.0,0.14
2845.104,47.0,0.79
240.081,4.0,0.07
1136.005,19.0,0.32
2111.811,35.0,0.59
271.714,5.0,0.08
1656.26,28.0,0.46
184.383,3.0,0.05
287.235,5.0,0.08
310.513,5.0,0.09
1207.368,20.0,0.34
166.345,3.0,0.05
26.894,0.0,0.01
266.338,4.0,0.07
46806.194,780.0,13.0
615.29,10.0,0.17
53.543,1.0,0.01
976.584,16.0,0.27
512.136,9.0,0.14
3933.155,66.0,1.09
1402.84,23.0,0.39
172.715,3.0,0.05
206.847,3.0,0.06
147.228,2.0,0.04
227.656,4.0,0.06
235.708,4.0,0.07
323.602,5.0,0.09
380.665,6.0,0.11
566.933,9.0,0.16
371.361,6.0,0.1
2377.962,40.0,0.66
559.795,9.0,0.16
363.715,6.0,0.1
42.692,1.0,0.01
1751.003,29.0,0.49
603.923,10.0,0.17
105.549,2.0,0.03
240.282,4.0,0.07
219.917,4.0,0.06
378.033,6.0,0.11
49879.373,831.0,13.86
2534.184,42.0,0.7
3074.104,51.0,0.85
2115.773,35.0,0.59
151.037,3.0,0.04
40.828,1.0,0.01
686.89,11.0,0.19
2094.565,35.0,0.58
100.421,2.0,0.03
910.788,15.0,0.25
177.823,3.0,0.05
1886.705,31.0,0.52
375.958,6.0,0.1
867.415,14.0,0.24
359.812,6.0,0.1
884.508,15.0,0.25
11331.072,189.0,3.15
60.725,1.0,0.02
12463.889,208.0,3.46
336.913,6.0,0.09
148.493,2.0,0.04
657.002,11.0,0.18
576.984,10.0,0.16
280.808,5.0,0.08
374.084,6.0,0.1
9948.036,166.0,2.76
724.902,12.0,0.2
145.044,2.0,0.04
118.113,2.0,0.03
1506.262,25.0,0.42
354.226,6.0,0.1
474.501,8.0,0.13
702.346,12.0,0.2
314.626,5.0,0.09
980.003,16.0,0.27
323.889,5.0,0.09
181.796,3.0,0.05
250.028,4.0,0.07
15235.119,254.0,4.23
0.0,0.0,0.0
158.948,3.0,0.04
781.769,13.0,0.22
24778.667,413.0,6.88
15278.072,255.0,4.24
183.411,3.0,0.05
232.565,4.0,0.06
355.87,6.0,0.1
175.75,3.0,0.05
43819.469,730.0,12.17
60.702,1.0,0.02
704.347,12.0,0.2
493.953,8.0,0.14
748.203,12.0,0.21
308.23,5.0,0.09
999.719,17.0,0.28
2609.491,43.0,0.72
1330.922,22.0,0.37
243.411,4.0,0.07
555.923,9.0,0.15
439.349,7.0,0.12
218.37,4.0,0.06
1547.994,26.0,0.43
801.849,13.0,0.22
484.422,8.0,0.13
605.002,10.0,0.17
8766.532,146.0,2.44
39789.092,663.0,11.05
47.843,1.0,0.01
40.308,1.0,0.01
208.69,3.0,0.06
227.635,4.0,0.06
317.258,5.0,0.09
3668.593,61.0,1.02
784.25,13.0,0.22
74.971,1.0,0.02
1273.425,21.0,0.35
2259.572,38.0,0.63
1935.373,32.0,0.54
204.603,3.0,0.06
2196.048,37.0,0.61
213.764,4.0,0.06
883.423,15.0,0.25
911.904,15.0,0.25
677.696,11.0,0.19
2962.305,49.0,0.82
194.38,3.0,0.05
504.885,8.0,0.14
232.675,4.0,0.06
155.414,3.0,0.04
377.452,6.0,0.1
2565.507,43.0,0.71
589.862,10.0,0.16
40619.265,677.0,11.28
1102.841,18.0,0.31
122.966,2.0,0.03
319.019,5.0,0.09
525.447,9.0,0.15
1853.475,31.0,0.51
213.436,4.0,0.06
636.637,11.0,0.18
149.137,2.0,0.04
179.349,3.0,0.05
67.28,1.0,0.02
107.925,2.0,0.03
176.922,3.0,0.05
4343.834,72.0,1.21
266.124,4.0,0.07
374.482,6.0,0.1
7530.197,126.0,2.09
1842.377,31.0,0.51
131.6,2.0,0.04
189.012,3.0,0.05
146.019,2.0,0.04
354.911,6.0,0.1
481.637,8.0,0.13
187.547,3.0,0.05
269.658,4.0,0.07
137.173,2.0,0.04
87.096,1.0,0.02
495.688,8.0,0.14
33885.143,565.0,9.41
229.548,4.0,0.06
440.298,7.0,0.12
734.863,12.0,0.2
788.948,13.0,0.22
157.807,3.0,0.04
126.045,2.0,0.04
23369.223,389.0,6.49
187.717,3.0,0.05
1167.137,19.0,0.32
194.795,3.0,0.05
330.818,6.0,0.09
15829.879,264.0,4.4
2480.798,41.0,0.69
2617.147,44.0,0.73
746.92,12.0,0.21
358.898,6.0,0.1
233.326,4.0,0.06
70.008,1.0,0.02
374.857,6.0,0.1
45149.864,752.0,12.54
1863.649,31.0,0.52
249.589,4.0,0.07
21112.64,352.0,5.86
301.716,5.0,0.08
1936.254,32.0,0.54
537.773,9.0,0.15
152.672,3.0,0.04
233.801,4.0,0.06
258.345,4.0,0.07
118.148,2.0,0.03
413.499,7.0,0.11
190.908,3.0,0.05
637.535,11.0,0.18
27323.615,455.0,7.59
738.04,12.0,0.21
34499.698,575.0,9.58
194.407,3.0,0.05
295.159,5.0,0.08
112.062,2.0,0.03
154.647,3.0,0.04
3292.551,55.0,0.91
3356.188,56.0,0.93
108.302,2.0,0.03
566.608,9.0,0.16
256.319,4.0,0.07
4708.402,78.0,1.31
254.927,4.0,0.07
147.738,2.0,0.04
60.839,1.0,0.02
597.328,10.0,0.17
783.135,13.0,0.22
713.184,12.0,0.2
139.974,2.0,0.04
618.091,10.0,0.17
114.505,2.0,0.03
754.76,13.0,0.21
0.0,0.0,0.0
154.598,3.0,0.04
847.235,14.0,0.24
7417.9,124.0,2.06
103.251,2.0,0.03
166.625,3.0,0.05
302.072,5.0,0.08
2815.929,47.0,0.78
2383.486,40.0,0.66
2477.615,41.0,0.69
661.165,11.0,0.18
2658.252,44.0,0.74
255.112,4.0,0.07
81.88,1.0,0.02
372.28,6.0,0.1
0.0,0.0,0.0
247.871,4.0,0.07
461.524,8.0,0.13
359.36,6.0,0.1
79465.538,1324.0,22.07
190.265,3.0,0.05
471.837,8.0,0.13
132.178,2.0,0.04
196.041,3.0,0.05
418.096,7.0,0.12
13945.684,232.0,3.87
179.628,3.0,0.05
1201.563,20.0,0.33
3219.246,54.0,0.89
458.463,8.0,0.13
390.83,7.0,0.11
2199.906,37.0,0.61
456.404,8.0,0.13
1625.196,27.0,0.45
241.709,4.0,0.07
674.141,11.0,0.19
4160.064,69.0,1.16
277.566,5.0,0.08
179.974,3.0,0.05
405.453,7.0,0.11
37742.876,629.0,10.48
276.419,5.0,0.08
968.64,16.0,0.27
1175.625,20.0,0.33
78.023,1.0,0.02
266.689,4.0,0.07
1479.034,25.0,0.41
3314.319,55.0,0.92
1404.174,23.0,0.39
688.905,11.0,0.19
383.373,6.0,0.11
64305.037,1072.0,17.86
142.93,2.0,0.04
337.633,6.0,0.09
495.216,8.0,0.14
1842.444,31.0,0.51
125.755,2.0,0.03
179.102,3.0,0.05
61070.923,1018.0,16.96
696.892,12.0,0.19
8749.86,146.0,2.43
188.66,3.0,0.05
296.309,5.0,0.08
990.221,17.0,0.28
479.601,8.0,0.13
159.892,3.0,0.04
104.228,2.0,0.03
184.016,3.0,0.05
5113.467,85.0,1.42
199.313,3.0,0.06
422.314,7.0,0.12
63.524,1.0,0.02
85120.012,1419.0,23.64
1223.397,20.0,0.34
15988.981,266.0,4.44
5573.048,93.0,1.55
163.14,3.0,0.05
1507.865,25.0,0.42
194.579,3.0,0.05
172.822,3.0,0.05
68228.575,1137.0,18.95
1055.82,18.0,0.29
84.881,1.0,0.02
11442.9,191.0,3.18
13451.2,224.0,3.74
182.807,3.0,0.05
435.234,7.0,0.12
13154.206,219.0,3.65
232.061,4.0,0.06
663.665,11.0,0.18
487.344,8.0,0.14
14876.813,248.0,4.13
231.358,4.0,0.06
335.832,6.0,0.09
114.76,2.0,0.03
1832.43,31.0,0.51
100.294,2.0,0.03
0.0,0.0,0.0
844.342,14.0,0.23
3344.639,56.0,0.93
12209.7,203.0,3.39
205.153,3.0,0.06
185.849,3.0,0.05
187.737,3.0,0.05
697.777,12.0,0.19
1445.22,24.0,0.4
149.801,2.0,0.04
358.598,6.0,0.1
149.253,2.0,0.04
308.926,5.0,0.09
299.808,5.0,0.08
4509.29,75.0,1.25
3294.706,55.0,0.92
504.505,8.0,0.14
0.158,0.0,0.0
2084.761,35.0,0.58
472.674,8.0,0.13
75381.348,1256.0,20.94
754.38,13.0,0.21
10243.002,171.0,2.85
2610.685,44.0,0.73
624.894,10.0,0.17
239.876,4.0,0.07
162.201,3.0,0.05
73.626,1.0,0.02
11455.086,191.0,3.18
444.37,7.0,0.12
1025.933,17.0,0.28
311.299,5.0,0.09
11083.453,185.0,3.08
14600.702,243.0,4.06
703.758,12.0,0.2
165.843,3.0,0.05
75097.24,1252.0,20.86
499.787,8.0,0.14
147.81,2.0,0.04
80.064,1.0,0.02
278.412,5.0,0.08
193.896,3.0,0.05
1191.652,20.0,0.33
362.965,6.0,0.1
93.724,2.0,0.03
281.401,5.0,0.08
494.399,8.0,0.14
72.249,1.0,0.02
2851.309,48.0,0.79
8633.612,144.0,2.4
1883.652,31.0,0.52
1146.347,19.0,0.32
0.0,0.0,0.0
1429.909,24.0,0.4
933.516,16.0,0.26
7074.773,118.0,1.97
311.753,5.0,0.09
2265.754,38.0,0.63
142.357,2.0,0.04
7099.339,118.0,1.97
111.843,2.0,0.03
229.078,4.0,0.06
444.697,7.0,0.12
454.853,8.0,0.13
1858.641,31.0,0.52
389.685,6.0,0.11
504.521,8.0,0.14
1200.389,20.0,0.33
2411.24,40.0,0.67
313.314,5.0,0.09
468.439,8.0,0.13
2435.599,41.0,0.68
81.111,1.0,0.02
111.572,2.0,0.03
232.623,4.0,0.06
276.65,5.0,0.08
234.189,4.0,0.07
865.924,14.0,0.24
374.288,6.0,0.1
422.489,7.0,0.12
78.942,1.0,0.02
223.634,4.0,0.06
572.022,10.0,0.16
283.141,5.0,0.08
5065.897,84.0,1.41
151.345,3.0,0.04
1459.45,24.0,0.41
298.059,5.0,0.08
21711.19,362.0,6.03
192.115,3.0,0.05
235.155,4.0,0.07
359.744,6.0,0.1
525.579,9.0,0.15
341.656,6.0,0.09
1052.098,18.0,0.29
254.49,4.0,0.07
310.891,5.0,0.09
272.972,5.0,0.08
194.139,3.0,0.05
1693.51,28.0,0.47
76.493,1.0,0.02
261.684,4.0,0.07
168.303,3.0,0.05
8603.918,143.0,2.39
2033.429,34.0,0.56
433.1,7.0,0.12
1695.537,28.0,0.47
144.433,2.0,0.04
771.145,13.0,0.21
333.581,6.0,0.09
50382.936,840.0,14.0
127.01,2.0,0.04
2417.009,40.0,0.67
1820.172,30.0,0.51
1050.804,18.0,0.29
1996.425,33.0,0.55
201.834,3.0,0.06
324.053,5.0,0.09
31766.679,529.0,8.82
4250.682,71.0,1.18
373.717,6.0,0.1
520.476,9.0,0.14
126.736,2.0,0.04
115.96,2.0,0.03
286.854,5.0,0.08
242.4,4.0,0.07
336.242,6.0,0.09
111.986,2.0,0.03
360.223,6.0,0.1
5007.462,83.0,1.39
372.039,6.0,0.1
798.85,13.0,0.22
138.367,2.0,0.04
303.933,5.0,0.08
317.005,5.0,0.09
171.441,3.0,0.05
49981.126,833.0,13.88
153.494,3.0,0.04
435.714,7.0,0.12
382.701,6.0,0.11
489.778,8.0,0.14
144.637,2.0,0.04
5497.236,92.0,1.53
357.588,6.0,0.1
10846.162,181.0,3.01
1256.654,21.0,0.35
2043.703,34.0,0.57
488.629,8.0,0.14
90.364,2.0,0.03
327.506,5.0,0.09
0.0,0.0,0.0
854.346,14.0,0.24
318.863,5.0,0.09
161.654,3.0,0.04
180.703,3.0,0.05
465.581,8.0,0.13
155.584,3.0,0.04
202.721,3.0,0.06
73.921,1.0,0.02
106.311,2.0,0.03
249.049,4.0,0.07
2109.715,35.0,0.59
234.021,4.0,0.07
7278.854,121.0,2.02
2307.448,38.0,0.64
0.0,0.0,0.0
598.712,10.0,0.17
2184.561,36.0,0.61
356.452,6.0,0.1
250.531,4.0,0.07
14834.538,247.0,4.12
558.918,9.0,0.16
1440.536,24.0,0.4
4213.78,70.0,1.17
14962.566,249.0,4.16
1865.679,31.0,0.52
427.201,7.0,0.12
259.953,4.0,0.07
865.251,14.0,0.24
723.651,12.0,0.2
542.084,9.0,0.15
70990.983,1183.0,19.72
62524.19,1042.0,17.37
153.356,3.0,0.04
137.079,2.0,0.04
325.424,5.0,0.09
5428.552,90.0,1.51
